image_id,file_name,species_id,species_name,img_area,total_annotations,total_annotated_area,total_density_%,Clase_8_count,Clase_8_area_sum,Clase_8_area_mean,Clase_8_area_std,Clase_8_density_%,Clase_56_count,Clase_56_area_sum,Clase_56_area_mean,Clase_56_area_std,Clase_56_density_%,Clase_58_count,Clase_58_area_sum,Clase_58_area_mean,Clase_58_area_std,Clase_58_density_%,Clase_79_count,Clase_79_area_sum,Clase_79_area_mean,Clase_79_area_std,Clase_79_density_%,Clase_81_count,Clase_81_area_sum,Clase_81_area_mean,Clase_81_area_std,Clase_81_density_%,Clase_82_count,Clase_82_area_sum,Clase_82_area_mean,Clase_82_area_std,Clase_82_density_%,Clase_83_count,Clase_83_area_sum,Clase_83_area_mean,Clase_83_area_std,Clase_83_density_%,Clase_84_count,Clase_84_area_sum,Clase_84_area_mean,Clase_84_area_std,Clase_84_density_%,Clase_85_count,Clase_85_area_sum,Clase_85_area_mean,Clase_85_area_std,Clase_85_density_%,Clase_86_count,Clase_86_area_sum,Clase_86_area_mean,Clase_86_area_std,Clase_86_density_%,Clase_89_count,Clase_89_area_sum,Clase_89_area_mean,Clase_89_area_std,Clase_89_density_%,Clase_10_count,Clase_10_area_sum,Clase_10_area_mean,Clase_10_area_std,Clase_10_density_%,Clase_V1_count,Clase_V1_area_sum,Clase_V1_area_mean,Clase_V1_area_std,Clase_V1_density_%,Clase_radio_count,Clase_radio_area_sum,Clase_radio_area_mean,Clase_radio_area_std,Clase_radio_density_%
339,0269-3.jpg,0269,Erythrophleum ivorense A. Chev,2250000,68,2186802.8800000013,97.19123911111116,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18,115667.58000000002,6425.976666666666,4371.536928325969,5.140781333333334,5,162687.78,32537.556,12207.74624508267,7.230568,1,38877.01,38877.01,0.0,1.7278671111111112,3,159402.62,53134.206666666665,50229.25163848784,7.084560888888889,14,1469932.08,104995.14857142858,71882.03684342113,65.33031466666667,2,55972.33,27986.165,6779.237772201974,2.4876591111111113,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,184263.47999999998,7370.539199999999,4574.376212044217,8.189488,0,0.0,0.0,0.0,0.0
340,0269-4.jpg,0269,Erythrophleum ivorense A. Chev,2250000,61,1375701.7999999998,61.14230222222221,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,85961.55999999998,5056.562352941176,2565.038541414947,3.820513777777777,1,35197.02,35197.02,0.0,1.564312,6,212203.51999999996,35367.25333333333,17020.160456226804,9.431267555555554,2,88538.65,44269.325,30690.15257297444,3.935051111111111,9,718356.7500000001,79817.41666666667,55009.466589614596,31.92696666666666,3,54453.13,18151.04333333333,9301.26407379305,2.4201391111111112,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23,180991.16999999998,7869.181304347825,4626.4151735572705,8.044052,0,0.0,0.0,0.0,0.0
341,0269-5.jpg,0269,Erythrophleum ivorense A. Chev,2250000,65,1485523.23,66.02325466666666,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21,94778.53000000001,4513.263333333334,1466.889019047908,4.212379111111111,2,69675.20999999999,34837.604999999996,23986.780287325975,3.096676,10,228915.82,22891.582000000002,15180.265520513283,10.174036444444443,1,27216.91,27216.91,0.0,1.2096404444444444,12,855369.3300000001,71280.7775,50868.790232855514,38.01641466666667,2,69288.97,34644.485,8823.016786136704,3.0795097777777776,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,140278.46,8251.674117647059,4191.890285053479,6.234598222222223,0,0.0,0.0,0.0,0.0
342,0269-7.jpg,0269,Erythrophleum ivorense A. Chev,2250000,72,1669121.4899999995,74.18317733333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14,70983.05,5070.217857142858,2768.981016061764,3.154802222222222,6,259374.95999999996,43229.159999999996,10714.027339130698,11.527776,2,76278.8,38139.4,31857.706076866238,3.390168888888889,1,13771.53,13771.53,0.0,0.612068,16,945576.3,59098.518749999996,32291.9257058617,42.02561333333333,4,69061.52,17265.38,10772.284275958682,3.069400888888889,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,234075.33000000002,8071.563103448277,4322.949177154993,10.403348,0,0.0,0.0,0.0,0.0
343,0269-8.jpg,0269,Erythrophleum ivorense A. Chev,2250000,85,1465795.0,65.14644444444444,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21,88084.81,4194.514761904762,2805.1818589453683,3.914880444444444,4,128352.28,32088.07,6503.101069535978,5.704545777777778,6,143284.68,23880.78,8546.499676108342,6.368208000000001,0,0.0,0.0,0.0,0.0,15,731980.2,48798.68,32032.555024502137,32.532453333333336,8,156259.04,19532.38,11773.929547687734,6.944846222222222,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31,217833.99,7026.902903225806,4237.165694529928,9.681510666666666,0,0.0,0.0,0.0,0.0
344,0269-9.jpg,0269,Erythrophleum ivorense A. Chev,2250000,71,1427451.2399999995,63.44227733333335,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,56238.42,3308.1423529411763,1903.986698484687,2.4994853333333333,1,47792.67,47792.67,0.0,2.1241186666666665,6,218777.05000000002,36462.84166666667,24410.413777946836,9.723424444444445,2,60057.87,30028.935,12183.81046430262,2.6692386666666668,15,649719.0,43314.6,26470.166134265197,28.876400000000004,8,237429.15999999997,29678.645,11942.611689452904,10.55240711111111,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22,157437.07,7156.230454545454,4418.677959577069,6.9972031111111095,0,0.0,0.0,0.0,0.0
345,0270-12.jpg,0270,Erythrophleum suaveolens (Guill. & Perr.) Brenan,2250000,55,1385039.0799999996,61.55729244444444,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,20533.92,6844.639999999999,3923.8896079400606,0.9126186666666667,0,0.0,0.0,0.0,0.0,9,202119.46000000002,22457.717777777772,8941.564879931222,8.98308711111111,3,56317.81,18772.603333333333,3069.5688079001147,2.503013777777778,12,877759.3400000001,73146.61166666668,58912.317093987745,39.01152622222222,2,35919.07,17959.535,10859.979290700789,1.5964031111111114,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26,192389.48,7399.595384615385,3242.774860890877,8.550643555555558,0,0.0,0.0,0.0,0.0
346,0270-2.jpg,0270,Erythrophleum suaveolens (Guill. & Perr.) Brenan,2250000,68,2213811.5799999996,98.39162577777779,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,11161.21,5580.605,1252.519454719168,0.4960537777777778,0,0.0,0.0,0.0,0.0,5,110038.15999999997,22007.631999999994,9161.082673847563,4.890584888888888,3,60187.69,20062.563333333335,8173.870228333291,2.675008444444444,18,1720345.2599999998,95574.73666666668,72864.98851766028,76.45978933333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40,312079.26,7801.9815,4175.4814785919425,13.870189333333332,0,0.0,0.0,0.0,0.0
347,0270-3.jpg,0270,Erythrophleum suaveolens (Guill. & Perr.) Brenan,2250000,60,1616910.6599999995,71.86269599999997,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,12866.01,2144.335,1015.1453997679348,0.5718226666666667,0,0.0,0.0,0.0,0.0,6,178360.46,29726.743333333332,12371.155865668603,7.927131555555555,3,76829.19,25609.73,11321.148684294363,3.4146306666666666,17,1111775.62,65398.565882352945,34960.31454621977,49.41224977777778,1,30076.15,30076.15,0.0,1.336717777777778,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27,207003.23000000004,7666.786296296296,3713.7043314522625,9.200143555555558,0,0.0,0.0,0.0,0.0
348,0270-4.jpg,0270,Erythrophleum suaveolens (Guill. & Perr.) Brenan,2250000,70,1174080.1199999996,52.18133866666667,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7,21337.5,3048.214285714286,2390.9459759605406,0.9483333333333333,0,0.0,0.0,0.0,0.0,14,315827.9800000001,22559.141428571435,13377.456086403698,14.036799111111108,5,108692.77,21738.554,18191.947350978673,4.8307897777777775,11,465529.55000000005,42320.86818181819,26061.405222351623,20.69020222222222,1,30101.9,30101.9,0.0,1.3378622222222223,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32,232590.41999999998,7268.4506249999995,3739.5221935713257,10.337352000000001,0,0.0,0.0,0.0,0.0
349,0270-5.jpg,0270,Erythrophleum suaveolens (Guill. & Perr.) Brenan,2250000,48,947569.6899999998,42.114208444444444,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,7907.16,2635.72,741.7692806392024,0.3514293333333333,0,0.0,0.0,0.0,0.0,13,311408.73,23954.51769230769,11647.881471855126,13.840388,4,82561.60999999999,20640.402499999997,6862.826472284701,3.6694048888888884,7,383614.88999999996,54802.127142857134,39694.01707511293,17.04955066666667,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21,162077.3,7717.966666666666,2878.65235160888,7.203435555555557,0,0.0,0.0,0.0,0.0
350,0270-6.jpg,0270,Erythrophleum suaveolens (Guill. & Perr.) Brenan,2250000,54,1148918.86,51.06306044444444,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,22210.84,4442.168,1868.454298697188,0.9871484444444445,0,0.0,0.0,0.0,0.0,12,259883.50999999998,21656.959166666664,14279.750058349608,11.550378222222223,0,0.0,0.0,0.0,0.0,10,692353.2400000001,69235.324,40670.2220867256,30.77125511111111,1,1849.65,1849.65,0.0,0.08220666666666668,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26,172621.62000000002,6639.293076923077,3925.3894106809526,7.672072,0,0.0,0.0,0.0,0.0
351,0270-7.jpg,0270,Erythrophleum suaveolens (Guill. & Perr.) Brenan,2250000,60,1318234.93,58.58821911111112,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,24600.16,6150.04,3014.6817608165543,1.0933404444444446,0,0.0,0.0,0.0,0.0,10,241667.04,24166.704,12480.844153872322,10.740757333333333,0,0.0,0.0,0.0,0.0,16,811271.66,50704.478749999995,34207.03513948846,36.056518222222216,3,55019.61,18339.87,10179.166716588348,2.445316,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27,185676.46000000002,6876.905925925926,3503.6280743782186,8.252287111111112,0,0.0,0.0,0.0,0.0
352,0270-9.jpg,0270,Erythrophleum suaveolens (Guill. & Perr.) Brenan,2250000,37,1279263.51,56.856155999999984,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,39660.229999999996,6610.038333333333,5095.65758968719,1.762676888888889,0,0.0,0.0,0.0,0.0,1,56119.32,56119.32,0.0,2.494192,2,44863.7,22431.85,12831.697052564794,1.9939422222222223,13,1040891.2899999998,80068.56076923077,48478.68584751833,46.26183511111112,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15,97728.97000000002,6515.264666666668,4081.6716090782265,4.343509777777777,0,0.0,0.0,0.0,0.0
353,0214-3.jpg,0214,Daniellia thurifera Benn.,2250000,45,388414.99000000005,17.26288844444445,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9,23345.94,2593.9933333333333,2203.264633163706,1.0375973333333333,12,130741.6,10895.133333333333,5957.986578251435,5.810737777777779,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,145745.88,48581.96,50097.26431388545,6.477594666666667,1,5710.96,5710.96,0.0,0.25382044444444446,20,82870.61,4143.530499999999,3610.379588679336,3.683138222222223,0,0.0,0.0,0.0,0.0
354,0214-4.jpg,0214,Daniellia thurifera Benn.,2250000,30,636244.66,28.27754044444445,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,7070.3,3535.15,3034.5770357333163,0.3142355555555556,8,130794.17000000001,16349.271250000002,6400.915306575721,5.813074222222221,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,411660.07999999996,137220.02666666664,17315.371366032934,18.296003555555558,1,13318.78,13318.78,0.0,0.5919457777777778,16,73401.33,4587.583125,3727.92854715094,3.262281333333333,0,0.0,0.0,0.0,0.0
355,0214-5.jpg,0214,Daniellia thurifera Benn.,2250000,37,354544.0399999999,15.757512888888888,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,25160.190000000002,4193.365000000001,2503.7905843320846,1.1182306666666668,14,216992.85,15499.489285714286,7119.327820429791,9.644126666666667,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,112391.00000000001,6611.235294117648,3679.6817040117708,4.995155555555556,0,0.0,0.0,0.0,0.0
356,0214-6.jpg,0214,Daniellia thurifera Benn.,2250000,47,343284.14999999985,15.257073333333334,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15,35926.59,2395.1059999999998,1607.3607578387623,1.5967373333333335,14,215415.71,15386.83642857143,9298.944212370488,9.574031555555557,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18,91941.84999999998,5107.8805555555555,3974.818370554769,4.086304444444445,0,0.0,0.0,0.0,0.0
357,0214-7.jpg,0214,Daniellia thurifera Benn.,2250000,48,626421.31,27.84094711111111,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13,42403.57,3261.813076923077,2190.410056231423,1.8846031111111108,11,196368.81,17851.710000000003,6792.725251768983,8.727502666666666,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,293146.13,73286.5325,12937.502731025474,13.028716888888889,0,0.0,0.0,0.0,0.0,20,94502.79999999997,4725.139999999999,3850.145713442135,4.2001244444444445,0,0.0,0.0,0.0,0.0
358,0214-8.jpg,0214,Daniellia thurifera Benn.,2250000,34,344049.12999999995,15.291072444444444,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7,29184.569999999996,4169.2242857142855,3361.162219559663,1.2970920000000004,12,208482.76,17373.563333333335,7422.813616223156,9.265900444444444,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15,106381.79999999999,7092.12,4005.479903095258,4.728080000000001,0,0.0,0.0,0.0,0.0
359,0214-9.jpg,0214,Daniellia thurifera Benn.,2250000,39,401709.06000000006,17.853736,0,0.0,0.0,0.0,0.0,1,3025.53,3025.53,0.0,0.134468,6,11266.34,1877.7233333333334,942.4730502601477,0.5007262222222222,12,142962.81999999998,11913.56833333333,7471.894268799862,6.353903111111111,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,179658.65,89829.325,9164.40794009356,7.984828888888889,0,0.0,0.0,0.0,0.0,18,64795.72,3599.7622222222226,2952.6389700373134,2.879809777777778,0,0.0,0.0,0.0,0.0
360,0625-12.png,0625,Terminalia superba Engl.& Diels,2250000,53,376100.39999999997,16.715573333333342,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,6180.88,1545.22,852.373931049826,0.27470577777777777,18,143073.29999999996,7948.516666666666,7009.930226905425,6.358813333333334,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,59481.75,11896.35,8199.42914220862,2.6436333333333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26,167364.47000000006,6437.095000000001,3661.8550092468163,7.43842088888889,0,0.0,0.0,0.0,0.0
361,0625-3.png,0625,Terminalia superba Engl.& Diels,2250000,58,430308.9999999998,19.124844444444445,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,8511.18,2837.06,1345.413733057605,0.3782746666666667,24,166711.13000000003,6946.297083333334,6285.1845997942755,7.409383555555557,1,11191.25,11191.25,0.0,0.4973888888888889,4,61159.729999999996,15289.932499999999,9545.641335741931,2.7182102222222224,1,9370.57,9370.57,0.0,0.4164697777777777,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,173365.13999999998,6934.605600000001,3303.6954515437205,7.705117333333334,0,0.0,0.0,0.0,0.0
362,0625-4.png,0625,Terminalia superba Engl.& Diels,2250000,58,420117.61,18.671893777777782,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,11828.529999999999,3942.843333333333,2805.4281222183063,0.5257124444444444,24,174892.89999999997,7287.204166666666,6291.3883016969885,7.773017777777779,0,0.0,0.0,0.0,0.0,3,26318.909999999996,8772.97,7531.972400659736,1.1697293333333332,3,32082.44,10694.146666666666,6973.434503057538,1.425886222222222,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,174994.83000000005,6999.793200000001,3152.234622702494,7.777548,0,0.0,0.0,0.0,0.0
363,0625-5.png,0625,Terminalia superba Engl.& Diels,2250000,49,354289.75999999995,15.746211555555554,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,11781.34,2356.268,591.1446897080275,0.5236151111111111,16,133447.42,8340.463749999999,6789.480936447572,5.930996444444444,0,0.0,0.0,0.0,0.0,1,5638.0,5638.0,0.0,0.2505777777777778,4,56553.84,14138.46,7518.063676639085,2.513504,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23,146869.15999999997,6385.615652173913,3069.36863936932,6.527518222222222,0,0.0,0.0,0.0,0.0
364,0625-6.png,0625,Terminalia superba Engl.& Diels,2250000,47,391593.94,17.404175111111112,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,3381.73,1690.865,482.49431214264064,0.1502991111111111,18,155561.69,8642.316111111111,5059.962645471442,6.91385288888889,0,0.0,0.0,0.0,0.0,1,17204.76,17204.76,0.0,0.7646559999999999,4,89084.75,22271.1875,5741.790318111445,3.959322222222222,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22,126361.01000000001,5743.682272727274,3296.7438723699593,5.616044888888889,0,0.0,0.0,0.0,0.0
365,0625-7.png,0625,Terminalia superba Engl.& Diels,2250000,62,411583.94999999995,18.292620000000007,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,13503.32,3375.83,4025.1147927729958,0.6001475555555554,25,171587.38000000003,6863.4952,5485.982696863373,7.626105777777778,0,0.0,0.0,0.0,0.0,1,15863.66,15863.66,0.0,0.7050515555555555,5,45166.24999999999,9033.249999999998,5516.964212485885,2.007388888888889,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27,165463.34,6128.271851851851,2855.86055008891,7.353926222222222,0,0.0,0.0,0.0,0.0
366,0625-8.png,0625,Terminalia superba Engl.& Diels,2250000,66,407956.47,18.13139866666667,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7,22037.02,3148.1457142857143,2389.1666840543458,0.9794231111111112,27,181329.11,6715.892962962964,7035.564306425777,8.059071555555553,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,29979.59,7494.8975,4011.4084752563326,1.3324262222222223,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28,174610.75,6236.098214285716,3367.473436672767,7.760477777777777,0,0.0,0.0,0.0,0.0
367,0625-9.png,0625,Terminalia superba Engl.& Diels,2250000,62,473049.4,21.024417777777767,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,7032.75,3516.375,990.0272754070971,0.3125666666666667,27,209041.71,7742.285555555555,5291.9280656757965,9.290742666666668,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,42383.19,10595.7975,3352.457215311131,1.8836973333333336,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,214591.75000000003,7399.715517241379,2901.801327425267,9.537411111111112,0,0.0,0.0,0.0,0.0
368,0293-2.jpg,0293,Fraxinus americana L.,2250000,177,451050.9600000002,20.04670933333334,0,0.0,0.0,0.0,0.0,13,25263.19,1943.3223076923075,1210.731852896929,1.1228084444444444,1,705.96,705.96,0.0,0.031376,48,88077.28000000001,1834.9433333333334,918.7400368203932,3.9145457777777772,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35,195715.41999999998,5591.869142857143,2185.7153790496027,8.698463111111113,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,80,141289.11000000004,1766.1138749999998,1967.1708542913605,6.279515999999998,0,0.0,0.0,0.0,0.0
369,0293-3.jpg,0293,Fraxinus americana L.,2250000,137,418983.5899999998,18.621492888888884,0,0.0,0.0,0.0,0.0,9,19899.84,2211.0933333333332,1284.0202408256655,0.8844373333333333,0,0.0,0.0,0.0,0.0,26,63255.07,2432.887307692308,735.9074299967773,2.811336444444444,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21,125964.06999999999,5998.289047619047,2460.836566074441,5.598403111111111,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,81,209864.61,2590.9211111111113,2101.8019100155466,9.327315999999998,0,0.0,0.0,0.0,0.0
370,0293-4.jpg,0293,Fraxinus americana L.,2250000,164,428637.4000000001,19.050551111111105,0,0.0,0.0,0.0,0.0,14,38827.670000000006,2773.405,1857.8033926232097,1.7256742222222223,0,0.0,0.0,0.0,0.0,36,60511.69999999998,1680.8805555555555,915.1441631941134,2.6894088888888894,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24,112417.81,4684.075416666667,1880.194391316746,4.9963471111111115,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,90,216880.2200000001,2409.780222222222,2071.2155523890738,9.639120888888886,0,0.0,0.0,0.0,0.0
371,0293-5.jpg,0293,Fraxinus americana L.,2250000,149,470938.98999999993,20.930621777777777,0,0.0,0.0,0.0,0.0,14,32604.899999999998,2328.9214285714284,1271.4311252337604,1.4491066666666665,0,0.0,0.0,0.0,0.0,35,71490.54,2042.586857142857,1064.77839621754,3.177357333333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,180250.87,6008.3623333333335,2717.6979961695565,8.011149777777778,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,70,186592.68,2665.6097142857143,2314.373157974647,8.293007999999999,0,0.0,0.0,0.0,0.0
372,0293-6.jpg,0293,Fraxinus americana L.,2250000,155,501933.56999999983,22.30815866666666,0,0.0,0.0,0.0,0.0,30,83643.08000000005,2788.1026666666676,1241.3596686557273,3.7174702222222225,0,0.0,0.0,0.0,0.0,29,68876.98000000003,2375.068275862069,810.6149628305526,3.061199111111111,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14,88725.33000000002,6337.523571428573,2450.0512674937645,3.943348,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,82,260688.18,3179.1241463414635,2380.3545201523566,11.586141333333336,0,0.0,0.0,0.0,0.0
373,0293-7.jpg,0293,Fraxinus americana L.,2250000,189,548819.6499999998,24.391984444444454,0,0.0,0.0,0.0,0.0,37,122461.06999999999,3309.758648648649,1778.535883522927,5.442714222222222,0,0.0,0.0,0.0,0.0,50,106326.0,2126.52,974.9291826400855,4.725599999999999,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23,120511.64000000001,5239.636521739129,2950.025008599093,5.356072888888887,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,199520.93999999994,2525.581518987342,2159.823664383506,8.86759733333333,0,0.0,0.0,0.0,0.0
